source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,....who got them there. Chris Wallace said “I actually think whether you like his opinions or not that Mayor Pete has a lot of substance...fascinating biography.” Gee he never speaks well of me - I like Mike Wallace better...and Alfred E. Newman will never be President!,05-19-2019 21:15:50,16990,79243,false,1130220543427457024
Twitter for iPhone,I will be interviewed by Steve Hilton tonight at 9:00 P.M. on @FoxNews. Enjoy!,05-19-2019 20:39:31,11189,52864,false,1130211401304289280
Twitter for iPhone,If Iran wants to fight that will be the official end of Iran. Never threaten the United States again!,05-19-2019 20:25:34,69972,237472,false,1130207891049332737
Twitter for iPhone,False reporting yesterday. “There are no plans to send migrants to Northern or Coastal Border facilities including Florida.” @FoxNews  Not by airplanes or any other way. Our Country is FULL will not and can not take you in!,05-19-2019 20:15:23,17876,63362,false,1130205328522522627
Twitter for iPhone,Our Economy and Jobs Market is BOOMING the best in the World and in our Country’s history - and we have just started!,05-19-2019 19:54:34,15112,66411,false,1130200090583478274
Twitter for iPhone,With the wonderful College University and other Graduations taking place all over the USA there has never been a better time than now to graduate. Best jobs market ever great housing and financing. Go out there work hard &amp; have a GREAT life. You deserve it. Congratulations!,05-19-2019 19:48:45,21597,110166,false,1130198627081699328
Twitter for iPhone,I will be interviewed by Steve Hilton tonight at 8:00 P.M. on @FoxNews. Enjoy!,05-19-2019 19:38:34,3450,13172,false,1130196064491978752
Twitter for iPhone,Watched some of the Fake News Political Shows this morning and continue to be amazed at how every question is asked in the most negative way. The Mainstream Media should be ashamed of itself - But the good news is that the USA is wise to your game of dishonesty and deception!,05-19-2019 18:50:37,21774,87504,false,1130183995587813383
Twitter for iPhone,Never a fan of @justinamash a total lightweight who opposes me and some of our great Republican ideas and policies just for the sake of getting his name out there through controversy. If he actually read the biased Mueller Report “composed” by 18 Angry Dems who hated Trump....,05-19-2019 13:55:07,20098,87479,false,1130109632645652480
Twitter for iPhone,....he would see that it was nevertheless strong on NO COLLUSION and ultimately NO OBSTRUCTION...Anyway how do you Obstruct when there is no crime and in fact the crimes were committed by the other side? Justin is a loser who sadly plays right into our opponents hands!,05-19-2019 13:55:07,17264,78231,false,1130109633673211906
Twitter for iPhone,....Conditions drug prices down for first time in 51 years (&amp; soon will drop much further) Right to Try protecting your 2nd Amendment big Tax &amp; Reg Cuts 3.2 GDP Strong Foreign Policy &amp; much much more that nobody else would have been able to do. Our Country is doing GREAT!,05-19-2019 12:49:33,17894,84293,false,1130093130857013248
Twitter for iPhone,For all of the Fake News Sunday Political Shows whose bias &amp; dishonesty is greater than ever seen in our Country before please inform your viewers that our Economy is setting records with more people employed today than at any time in U.S. history our Military which....,05-19-2019 12:49:32,22726,98513,false,1130093128109703168
Twitter for iPhone,....was a depleted disaster will soon be stronger than ever before our Vets are finally being taken care of and now have Choice our Courts will have 145 great new Judges and 2 Supreme Court Justices got rid of the disastrous Individual Mandate &amp; will protect Pre-Existing....,05-19-2019 12:49:32,15835,75025,false,1130093129745543168
Twitter for iPhone,....Federal Judges (many more to come) two great new Supreme Court Justices the Mexico City Policy and a whole new &amp; positive attitude about the Right to Life. The Radical Left with late term abortion (and worse) is imploding on this issue. We must stick together and Win....,05-19-2019 03:37:09,18458,87864,false,1129954115205914625
Twitter for iPhone,....for Life in 2020. If we are foolish and do not stay UNITED as one all of our hard fought gains for Life can and will rapidly disappear!,05-19-2019 03:37:09,18758,90497,false,1129954116489404416
Twitter for iPhone,As most people know and for those who would like to know I am strongly Pro-Life with the three exceptions - Rape Incest and protecting the Life of the mother - the same position taken by Ronald Reagan. We have come very far in the last two years with 105 wonderful new.....,05-19-2019 03:37:08,28490,126838,false,1129954110747422720
Twitter for iPhone,Courts &amp; Dems in Congress neither of which have a clue are trying to FORCE migrants into our Country! OUR COUNTRY IS FULL OUR DETENTION CENTERS HOSPITALS &amp; SCHOOLS ARE PACKED. Crazy!,05-18-2019 22:33:48,24163,88807,false,1129877776377483270
Twitter for iPhone,RT @realDonaldTrump: Will Jerry Nadler ever look into the fact that Crooked Hillary deleted and acid washed 33000 emails AFTER getting a m…,05-18-2019 21:24:02,30525,0,false,1129860220010807297
Twitter for iPhone,RT @realDonaldTrump: My Campaign for President was conclusively spied on. Nothing like this has ever happened in American Politics. A reall…,05-18-2019 21:23:59,39493,0,false,1129860204009598976
Twitter for iPhone,RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!,05-18-2019 21:23:49,42008,0,false,1129860162989244417
Twitter for iPhone,RT @realDonaldTrump: All people that are illegally coming into the United States now will be removed from our Country at a later date as we…,05-18-2019 21:23:43,45974,0,false,1129860138066731012
Twitter for iPhone,RT @TomFitton: Never in American history has there been such a spy effort against a candidate (@RealDonaldTrump) and abuse of power targeti…,05-18-2019 21:16:18,14380,0,false,1129858272285138949
Twitter for iPhone,RT @TomFitton: Now THIS is obstruction:  FBI notes: "Hillary cover up operation work ticket archive cleanup." FBI knew of cover-up related…,05-18-2019 21:15:59,8370,0,false,1129858193549606912
Twitter for iPhone,RT @TomFitton: Sure enough Weissmann had key role in hiring the "13 angry Democrats" for Mueller @realDonaldTrump harassment operation --…,05-18-2019 21:15:17,6811,0,false,1129858016466153473
Twitter for iPhone,RT @TomFitton: Comey has significant potential criminal liability for his Spygate targeting of @RealDonaldTrump. @JudicialWatch @FoxNews ht…,05-18-2019 21:14:50,5541,0,false,1129857901529583618
Twitter for iPhone,Thank you Dan! https://t.co/TdvC2eVo4H,05-18-2019 21:12:31,13603,61853,false,1129857321369255941
Twitter for iPhone,Word is out that book is GREAT! https://t.co/mTA1xcz9eQ,05-18-2019 21:08:35,11489,47756,false,1129856328363577344
Twitter for iPhone,RT @callme_Chari: @newscomauHQ If he’s anything like Trump congratulations to you all. You have a leader who loves your country and will pu…,05-18-2019 21:00:20,3560,0,false,1129854253382737923
Twitter for iPhone,Congratulations to Scott on a GREAT WIN! https://t.co/IKxDrQmHfV,05-18-2019 20:59:13,13645,63180,false,1129853974247550977
Twitter for iPhone,Our courageous and vigilant Armed Forces safeguard the blessings of liberty for us and for future generations by selflessly answering the call of duty. Today and every day we acknowledge and celebrate all who proudly wear our Nation’s uniforms! https://t.co/w4DNjyPqvw https://t.co/BPXkmobseQ,05-18-2019 15:55:17,19538,79469,false,1129777487091830784
Twitter for iPhone,Consumer Sentiment in the month of May is the highest in 15 years. Very nice! @FoxNews,05-17-2019 22:49:34,17561,86510,false,1129519353672736770
Twitter for iPhone,Today it was my great honor to address the the National Association of REALTORS! https://t.co/LQNExa57ne,05-17-2019 19:41:59,11760,53745,false,1129472149339693062
Twitter for iPhone,With all of the Fake and Made Up News out there Iran can have no idea what is actually going on!,05-17-2019 16:53:00,20782,92706,false,1129429624331657217
Twitter for iPhone,It now seems the General Flynn was under investigation long before was common knowledge. It would have been impossible for me to know this but if that was the case and with me being one of two people who would become president why was I not told so that I could make a change?,05-17-2019 14:35:05,31253,128024,false,1129394914427453442
Twitter for iPhone,The Fake News Media is hurting our Country with its fraudulent and highly inaccurate coverage of Iran. It is scattershot poorly sourced (made up) and DANGEROUS. At least Iran doesn’t know what to think which at this point may very well be a good thing!,05-17-2019 13:44:35,19915,77548,false,1129382204990214144
Twitter for iPhone,Will Jerry Nadler ever look into the fact that Crooked Hillary deleted and acid washed 33000 emails AFTER getting a most powerful demand notice for them from Congress?,05-17-2019 12:16:40,30525,110801,false,1129360082783875074
Twitter for iPhone,My Campaign for President was conclusively spied on. Nothing like this has ever happened in American Politics. A really bad situation. TREASON means long jail sentences and this was TREASON!,05-17-2019 11:11:45,39493,136810,false,1129343742748569601
Twitter for iPhone,New Fox Poll: 58% of people say that the FBI broke the law in investigating Donald J. Trump. @foxandfriends,05-17-2019 11:05:30,19964,87646,false,1129342171612626944
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,05-17-2019 11:01:01,42008,207817,false,1129341043156107264
Twitter for iPhone,DRAIN THE SWAMP!,05-17-2019 11:00:06,23486,103802,false,1129340814080040961
Twitter for iPhone,“What happened is that Donald Trump won. Down goes Comey.” @foxandfriends,05-17-2019 10:58:43,14127,67186,false,1129340465835388929
Twitter for iPhone,Will the Democrats give our Country a badly needed immigration win before the election? Good chance!,05-17-2019 10:53:25,13595,64369,false,1129339132373884928
Twitter for iPhone,All people that are illegally coming into the United States now will be removed from our Country at a later date as we build up our removal forces and as the laws are changed. Please do not make yourselves too comfortable you will be leaving soon!,05-17-2019 10:51:34,45974,177312,false,1129338665216430080
Twitter for iPhone,Border Patrol is apprehending record numbers of people at the Southern Border. The bad “hombres” of which there are many are being detained &amp; will be sent home. Those which we release under the ridiculous Catch &amp; Telease loophole are being registered and will be removed later!,05-17-2019 10:44:53,15756,65359,false,1129336982319050752
Twitter for iPhone,The Democrats now realize that there is a National Emergency at the Border and that if we work together it can be immediately fixed. We need Democrat votes and all will be well!,05-17-2019 10:36:38,15635,70004,false,1129334905228468224
Twitter for iPhone,.@BilldeBlasio is the worst Mayor in the history of New York City - he won’t last long! https://t.co/NyYntsX573,05-16-2019 22:11:37,26083,106542,false,1129147418682040320
Twitter for iPhone,RT @WhiteHouse: “America’s last major overhaul of our legal admissions policy was 54 YEARS ago. Think of that. So a major update and that'…,05-16-2019 21:29:29,12464,0,false,1129136814260834304
Twitter for iPhone,RT @WhiteHouse: "Our plan includes a sweeping modernization of our dysfunctional legal immigration process . . . The system will finally be…,05-16-2019 21:29:04,10622,0,false,1129136708220477440
Twitter for iPhone,We are here on this beautiful spring day to unveil our plan to create a fair modern &amp; LAWFUL system of immigration for the U.S. If adopted our plan will transform America’s immigration system into the pride of our Nation and the envy of the modern world. https://t.co/YqyTYgTByD,05-16-2019 19:13:58,20814,80224,false,1129102710580621312
Twitter for iPhone,Congratulations to Dan Bishop on his big Republican Primary victory in the 9th Congressional District of North Carolina. Dan is strong on Crime Loves our Military Vets 2A and great Healthcare. He has my Complete and Total Endorsement! #MAGA,05-16-2019 16:53:23,15891,74001,false,1129067332725297152
Twitter for iPhone,RT @realDonaldTrump: The Fake News Washington Post and even more Fake News New York Times are writing stories that there is infighting wi…,05-16-2019 12:34:45,22963,0,false,1129002245679407104
Twitter for iPhone,RT @realDonaldTrump: ....Different opinions are expressed and I make a decisive and final decision - it is a very simple process. All sides…,05-16-2019 12:34:38,17049,0,false,1129002216235442178
Twitter for iPhone,The Dems are getting another beauty to join their group. Bill de Blasio of NYC considered the worst mayor in the U.S. will supposedly be making an announcement for president today. He is a JOKE but if you like high taxes &amp; crime he’s your man. NYC HATES HIM!,05-16-2019 12:33:40,30649,130042,false,1129001970654679040
Twitter for iPhone,RT @WhiteHouse: Tonight the White House was lit in blue in honor of Peace Officers Memorial Day. https://t.co/Tv9nAn5M2G,05-16-2019 02:48:07,16098,0,false,1128854612314918914
Twitter for iPhone,RT @Trump: Ahead of the @PGAChampionship this week @B_Dechambeau and @DJohnsonPGA joined us at @TrumpFerryPoint in support of @Curetivity!…,05-16-2019 01:51:56,4195,0,false,1128840475367157760
Twitter for iPhone,The Fake News Washington Post and even more Fake News New York Times are writing stories that there is infighting with respect to my strong policy in the Middle East. There is no infighting whatsoever....,05-15-2019 19:10:47,22963,105550,false,1128739520311066626
Twitter for iPhone,....Different opinions are expressed and I make a decisive and final decision - it is a very simple process. All sides views and policies are covered. I’m sure that Iran will want to talk soon.,05-15-2019 19:10:47,17049,85214,false,1128739521753907202
Twitter for iPhone,We stand firmly strongly and proudly with the incredible men and women of law enforcement. You do not hear it nearly enough but Americans across this Country love you support you and respect you more than you could possibly know! #PeaceOfficersMemorialDay https://t.co/T0qB5zN7WG,05-15-2019 18:56:51,23798,96923,false,1128736013160001544
Twitter for iPhone,The courage &amp; sacrifice of our heroes is the reason our flag stands tall our hearts beat with pride and our Country remains one people one family and one NATION UNDER GOD. Today we thank you we honor you &amp; we forever cherish the memory of our Fallen Men and Women in Blue! https://t.co/ARHYgDVi3M,05-15-2019 18:20:30,20085,83211,false,1128726868738310149
Twitter for iPhone,Thank you Joe and remember the BRAIN is much sharper also! https://t.co/h1fG1GRQ99,05-15-2019 12:53:28,23020,107077,false,1128644567031537665
Twitter for iPhone,RT @EricTrump: Very proud of @realDonaldTrump - he is going an amazing job!Trump Average Approval Ratings Skyrocket To Highest Point In Y…,05-15-2019 12:48:33,16273,0,false,1128643328877187073
Twitter for iPhone,RT @EricTrump: Spare me? First you have never created a job in your life. Second our great city has gone to shit under your leadership. Cr…,05-15-2019 03:48:11,32876,0,false,1128507341903728642
Twitter for iPhone,The golden era of American energy is now underway! https://t.co/gEmhoMlLoc,05-15-2019 00:25:44,24432,103856,false,1128456391147044864
Twitter for iPhone,With incredible grit skill and pride the 7000 workers here at Sempra Energy are helping lead the American Energy Revolution. They are not only making our nation WEALTHIER but they are making America SAFER by building a future of American Energy INDEPENDENCE! https://t.co/Hqn9wEIXo9,05-14-2019 21:14:12,14688,59092,false,1128408193699340294
Twitter for iPhone,It is great to be here in Hackberry Louisiana with the incredible men and women who are making America into the energy superpower of the world! https://t.co/l0DrjtHf62,05-14-2019 20:45:21,14558,59789,false,1128400932163735556
Twitter for iPhone,Today marks the one-year anniversary of the opening of the United States Embassy in Jerusalem Israel. Our beautiful embassy stands as a proud reminder of our strong relationship with Israel and of the importance of keeping a promise and standing for the truth.,05-14-2019 16:27:22,28362,130665,false,1128336007856660481
Twitter for iPhone,When Prime Minister @AbeShinzo of Japan visited with me in the @WhiteHouse two weeks ago I told him that I would be going to the G20 in Osaka Japan. I look forward to being with him and other World Leaders!,05-14-2019 15:43:19,13415,66434,false,1128324921514438657
Twitter for iPhone,Our great Senator (and Star) from the State of Arkansas @TomCottonAR has just completed a wonderful book “Sacred Duty” about Arlington National Cemetery and the men and women who serve with such love and devotion. On sale today make it big!,05-14-2019 14:59:17,11661,51345,false,1128313842059087872
Twitter for iPhone,China will be pumping money into their system and probably reducing interest rates as always in order to make up for the business they are and will be losing. If the Federal Reserve ever did a “match” it would be game over we win! In any event China wants a deal!,05-14-2019 12:35:41,17219,72628,false,1128277703570984960
Twitter for iPhone,Our great Senator (and Star) from the State of Arkansas @TomCottonAR has just completed a wonderful book “Sacred Duty” about Arlington National Cemetary and the men and women who serve with such love and devotion. On sale today make it big!,05-14-2019 11:39:01,6493,26405,false,1128263443788775425
Twitter for iPhone,Our great Patriot Farmers will be one of the biggest beneficiaries of what is happening now. Hopefully China will do us the honor of continuing to buy our great farm product the best but if not your Country will be making up the difference based on a very high China buy......,05-14-2019 11:29:35,15910,78617,false,1128261066654408709
Twitter for iPhone,....This money will come from the massive Tariffs being paid to the United States for allowing China and others to do business with us. The Farmers have been “forgotten” for many years. Their time is now!,05-14-2019 11:29:35,13781,68891,false,1128261067422019584
Twitter for iPhone,When the time is right we will make a deal with China. My respect and friendship with President Xi is unlimited but as I have told him many times before this must be a great deal for the United States or it just doesn’t make any sense. We have to be allowed to make up some.....,05-14-2019 11:16:58,20249,107048,false,1128257891805298690
Twitter for iPhone,....of the tremendous ground we have lost to China on Trade since the ridiculous one sided formation of the WTO. It will all happen and much faster than people think!,05-14-2019 11:16:58,15508,85117,false,1128257892514246657
Twitter for iPhone,We can make a deal with China tomorrow before their companies start leaving so as not to lose USA business but the last time we were close they wanted to renegotiate the deal. No way! We are in a much better position now than any deal we could have made. Will be taking in.....,05-14-2019 10:51:41,16000,76216,false,1128251530442940417
Twitter for iPhone,Billions of Dollars and moving jobs back to the USA where they belong. Other countries are already negotiating with us because they don’t want this to happen to them. They must be a part of USA action. This should have been done by our leaders many years ago. Enjoy!,05-14-2019 10:51:41,14626,70727,false,1128251531114033153
Twitter for iPhone,....so that they will be more competitive for USA buyers. We are now a much bigger economy than China and have substantially increased in size since the great 2016 Election. We are the “piggy bank” that everyone wants to raid and take advantage of. NO MORE!,05-14-2019 10:31:11,14440,71829,false,1128246370471694336
Twitter for iPhone,China buys MUCH less from us than we buy from them by almost 500 Billion Dollars so we are in a fantastic position. Make your product at home in the USA and there is no Tariff. You can also buy from a non-Tariffed country instead of China. Many companies are leaving China.....,05-14-2019 10:31:10,19724,93932,false,1128246369674829832
Twitter for iPhone,In one year Tariffs have rebuilt our Steel Industry - it is booming! We placed a 25% Tariff on “dumped” steel from China &amp; other countries and we now have a big and growing industry. We had to save Steel for our defense and auto industries both of which are coming back strong!,05-14-2019 10:15:50,18806,80684,false,1128242506771128320
Twitter for iPhone,I met Marine Sgt. John Peck a quadruple amputee who has received a double arm transplant at Walter Reed in 2017. Today it was my honor to welcome John (HERO) to the Oval with his wonderful wife Jessica. He also wrote a book that I highly recommend “Rebuilding Sergeant Peck.” https://t.co/eiNnHcEU7x,05-13-2019 23:15:34,21407,97750,false,1128076346184404994
Twitter for iPhone,Wishing former President Jimmy Carter a speedy recovery from his hip surgery earlier today. He was in such good spirits when we spoke last month - he will be fine!,05-13-2019 22:31:22,13509,87358,false,1128065224018472960
Twitter for iPhone,Great to welcome Chairman Shin from Lotte Group to the WH. They just invested $3.1 BILLION into Louisiana-biggest investment in U.S. EVER from a South Korean company &amp; thousands more jobs for Americans. Great partners like ROK know the U.S. economy is running stronger than ever! https://t.co/WaJxDeTuxj,05-13-2019 21:53:28,11904,46975,false,1128055686670233600
Twitter for iPhone,Today I officially updated my budget to include $18 million for our GREAT @SpecialOlympics whose athletes inspire us and make our Nation so PROUD!,05-13-2019 21:41:51,15676,79133,false,1128052763118718976
Twitter for iPhone,We must protect our Great Lakes keeping them clean and beautiful for future generations. That’s why I am fighting for $300 million in my updated budget for the Great Lakes Restoration Initiative.,05-13-2019 21:38:29,17524,82115,false,1128051913419837442
Twitter for iPhone,Under my Administration we are restoring @NASA to greatness and we are going back to the Moon then Mars. I am updating my budget to include an additional $1.6 billion so that we can return to Space in a BIG WAY!,05-13-2019 21:34:50,18510,86763,false,1128050996545036288
Twitter for iPhone,My Administration will be fighting for $200 million for the Army Corps Everglades restoration work this year. Congress needs to help us complete the world’s largest intergovernmental watershed restoration project ASAP! Good for Florida and good for the environment.,05-13-2019 21:32:11,16709,70310,false,1128050330028134401
Twitter for iPhone,RT @WhiteHouse: This afternoon President Trump welcomed Prime Minister Viktor Orban of Hungary to the Oval Office. https://t.co/OgdONwKRB6,05-13-2019 20:02:22,10280,0,false,1128027727716655105
Twitter for iPhone,..There will be nobody left in China to do business with. Very bad for China very good for USA! But China has taken so advantage of the U.S. for so many years that they are way ahead (Our Presidents did not do the job). Therefore China should not retaliate-will only get worse!,05-13-2019 15:55:23,16702,79611,false,1127965569821626368
Twitter for iPhone,There is no reason for the U.S. Consumer to pay the Tariffs which take effect on China today. This has been proven recently when only 4 points were paid by the U.S. 21 points by China because China subsidizes product to such a large degree. Also the Tariffs can be.....,05-13-2019 15:55:22,18882,88617,false,1127965567359574016
Twitter for iPhone,...completely avoided if you buy from a non-Tariffed Country or you buy the product inside the USA (the best idea). That’s Zero Tariffs. Many Tariffed companies will be leaving China for Vietnam and other such countries in Asia. That’s why China wants to make a deal so badly!...,05-13-2019 15:55:22,14834,73870,false,1127965568747933696
Twitter for iPhone,Democrat Rep. Tlaib is being slammed for her horrible and highly insensitive statement on the Holocaust. She obviously has tremendous hatred of Israel and the Jewish people. Can you imagine what would happen if I ever said what she said and says?,05-13-2019 14:09:18,30274,111506,false,1127938873630367744
Twitter for iPhone,Bernie Sanders “The Economy is doing well and I’m sure I don’t have to give Trump any credit - I’m sure he’ll take all the credit that he wants.” Wrong Bernie the Economy is doing GREAT and would have CRASHED if my opponent (and yours) Crooked Hillary Clinton had ever won!,05-13-2019 13:59:34,22288,93608,false,1127936425834504192
Twitter for iPhone,RT @GOPChairwoman: Asian Americans are winning with @realDonaldTrump: 2.1% unemployment rate – the lowest in history!Asian taxpayers re…,05-13-2019 13:13:53,8527,0,false,1127924930048339969
Twitter for iPhone,RT @GOPChairwoman: Joe Biden let China get away with cheating when he was Vice President and he continues to naively dismiss China today.…,05-13-2019 13:12:14,14691,0,false,1127924514598412289
Twitter for iPhone,Has anyone noticed that all the Boston @RedSox have done is WIN since coming to the White House! Others also have done very well. The White House visit is becoming the opposite of being on the cover of Sports Illustrated! By the way the Boston players were GREAT guys!,05-13-2019 11:29:13,12982,64008,false,1127898588565135360
Twitter for iPhone,The unexpectedly good first quarter 3.2% GDP was greatly helped by Tariffs from China. Some people just don’t get it!,05-13-2019 11:02:18,13492,58788,false,1127891815628144640
Twitter for iPhone,Also congratulations to @OANN on the great job you are doing and the big ratings jump (“thank you President Trump”)!,05-13-2019 10:56:22,15522,65025,false,1127890323055742976
Twitter for iPhone,Thank you @foxandfriends great show this morning and congratulations on your number one (by far) rating. Well deserved!,05-13-2019 10:52:30,11297,60037,false,1127889348874113024
Twitter for iPhone,I say openly to President Xi &amp; all of my many friends in China that China will be hurt very badly if you don’t make a deal because companies will be forced to leave China for other countries. Too expensive to buy in China. You had a great deal almost completed &amp; you backed out!,05-13-2019 10:49:24,20544,87353,false,1127888569543077888
Twitter for iPhone,Their is no reason for the U.S. Consumer to pay the Tariffs which take effect on China today. This has been proven recently when only 4 points were paid by the U.S. 21 points by China because China subsidizes product to such a large degree. Also the Tariffs can be.....,05-13-2019 10:40:25,11309,49347,false,1127886307118678016
Twitter for iPhone,....completely avoided if you by from a non-Tariffed Country or you buy the product inside the USA (the best idea). That’s Zero Tariffs. Many Tariffed companies will be leaving China for Vietnam and other such countries in Asia. That’s why China wants to make a deal so badly!...,05-13-2019 10:40:25,10000,45376,false,1127886307995336705
Twitter for iPhone,..There will be nobody left in China to do business with. Very bad for China very good for USA! But China has taken so advantage of the U.S. for so many years that they are way ahead (Our Presidents did not do the job). Therefore China should not retaliate-will only get worse!,05-13-2019 10:40:25,10570,47367,false,1127886309316599808
Twitter for iPhone,“It’s the attack strategy of harass. This is not about the Attorney General who is very sophisticated &amp; knows it isn’t about him it’s about trying to destroy President Trump through an assault on his AG for upholding the rule of law. He released a massive amount of......,05-13-2019 10:09:51,18320,76943,false,1127878613905420289
Twitter for iPhone,information! As long as President Trump is President his opposition will use every tool and misuse every tool available to make his life miserable.” @TomFitton @JudicialWatch @LouDobbs  Sadly this proves I am doing a great job - Also Best Economy and Employment Numbers EVER!,05-13-2019 10:09:51,16972,75155,false,1127878614761050112
Twitter for iPhone,“Just another abuse of power in a long series of abuses of power by the Democrats that began during the Obama Administration continued through the Mueller FBI operation &amp; now the baton has been passed to Jerry Nadler to continue to abuse power to harass President Trump..,05-13-2019 02:00:47,21308,85301,false,1127755536638906370
Twitter for iPhone,....and the Democrat National Committee-The Democrat Party apparatus-has been caught using donor Dollars to Collude with Russian Intelligence to attack a domestic political opponent (me). The FBI has no leadership. The Director is protecting the same gang.....that tried to....,05-13-2019 02:00:47,17033,69784,false,1127755537997811712
Twitter for iPhone,....overthrow the President through an illegal coup.” (Recommended by previous DOJ) @TomFitton @JudicialWatch,05-13-2019 02:00:47,17142,69875,false,1127755538765438977
Twitter for iPhone,“Even Director James Clapper admits that the FBI actions against the Trump Presidential Campaign do in fact meet the definition of spying perhaps FBI Director Christopher Wray will be the next to do so.” @LouDobbs,05-13-2019 01:19:46,17682,65078,false,1127745216088367106
Twitter for iPhone,China is DREAMING that Sleepy Joe Biden or any of the others gets elected in 2020. They LOVE ripping off America!,05-12-2019 23:22:39,19120,80908,false,1127715742898692097
Twitter for iPhone,The “Constitutional Crisis” is the Democrats refusing to work. Let them start by fixing the mess that their Immigration Laws have caused at the Southern Border.,05-12-2019 23:19:39,17525,63777,false,1127714988313980928
Twitter for iPhone,When the Mueller Report came out showing NO Collusion with Russia (of course) it was supposed to be over back to work for the people. But the Dems have gone “nuts” and it has actually gotten worse! Hope the Republicans win back the House in 2020 or little will get done!,05-12-2019 23:16:10,18112,69413,false,1127714109921869836
Twitter for iPhone,Ever since the Mueller Report showed No Collusion &amp; No Obstruction the Dems have been working overtime to damage me and the Republican Party by issuing over 80 demands for documents and testimonies and with NO REASON. That’s all they want to do - don’t care about anything else!,05-12-2019 23:10:43,17662,69348,false,1127712737310728194
Twitter for iPhone,Despite two years and millions of dollars spent the Democrats are acting like crazed lunatics ever since the results of the Mueller Report were made public. But they knew there was NOTHING even before the Report was started. It is all a big Hoax the biggest in American history!,05-12-2019 23:03:16,16251,63912,false,1127710864650514432
Twitter for iPhone,The Democrats new and pathetically untrue sound bite is that we are in a “Constitutional Crisis.” They and their partner the Fake News Media are all told to say this as loud and as often as possible. They are a sad JOKE! We may have the strongest Economy in our history best...,05-12-2019 21:35:41,19722,80657,false,1127688823264169984
Twitter for iPhone,....employment numbers ever low taxes &amp; regulations a rebuilt military &amp; V.A. many great new judges &amp; so much more. But we have had a giant SCAM perpetrated upon our nation a Witch Hunt a Treasonous Hoax. That is the Constitutional Crisis &amp; hopefully guilty people will pay!,05-12-2019 21:35:41,17190,72618,false,1127688824409264129
Twitter for iPhone,We are right where we want to be with China. Remember they broke the deal with us &amp; tried to renegotiate. We will be taking in Tens of Billions of Dollars in Tariffs from China. Buyers of product can make it themselves in the USA (ideal) or buy it from non-Tariffed countries...,05-12-2019 21:06:05,19411,90463,false,1127681372896800768
Twitter for iPhone,....We will then spend (match or better) the money that China may no longer be spending with our Great Patriot Farmers (Agriculture) which is a small percentage of total Tariffs received and distribute the food to starving people in nations around the world! GREAT! #MAGA,05-12-2019 21:06:05,15564,73758,false,1127681373966409730
Twitter for iPhone,RT @GOPChairwoman: The @realDonaldTrump effect on the 2020 Senate Map: Chuck Schumer is 0-7 in recruiting Senate challengers!https://t.c…,05-12-2019 18:03:38,6936,0,false,1127635456831569920
Twitter for iPhone,RT @GOPChairwoman: Republicans and @realDonaldTrump are delivering for Americans: *6M new jobs *Unemployment at 3.6% the lowest since…,05-12-2019 18:02:57,9134,0,false,1127635285246914561
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump put forward 4 principles to protect American patients from the financial devastation of surprise…,05-12-2019 18:02:30,8599,0,false,1127635174693515270
Twitter for iPhone,RT @TomFitton: Schiff knew. Comey knew. Obama knew. Susan Rice knew. Biden knew. Brennan knew. Clapper knew. Peter Strzok kne…,05-12-2019 18:00:16,20537,0,false,1127634612564443137
Twitter for iPhone,Really sad! https://t.co/OjzNjhJeHt,05-12-2019 17:54:51,10466,40741,false,1127633247024840705
Twitter for iPhone,https://t.co/6Xc1NJnf1Z,05-12-2019 17:52:27,9825,34294,false,1127632644471128065
Twitter for iPhone,RT @RichLowry: I know he won’t do this because obviously the political narrative is important to him and people around him but Mueller sh…,05-12-2019 17:48:10,4561,0,false,1127631564869963776
Twitter for iPhone,RT @LisaMei62: .@KimStrassel discusses what she wrote about in her column today re: how very powerful people in DC are panicking because AG…,05-12-2019 17:39:56,12914,0,false,1127629495995961344
Twitter for iPhone,RT @TheRightMelissa: @RealCandaceO Yap Candace! No one in their right mind believes the crazy looney toon things coming out of the left. T…,05-12-2019 17:30:44,6115,0,false,1127627180186451968
Twitter for iPhone,RT @TheRightMelissa: @RealCandaceO Because if they acknowledge the reality that Trump is neither of those things they would be essentially…,05-12-2019 17:29:12,5943,0,false,1127626794314752001
Twitter for iPhone,Big attacks on Republicans and Conservatives by Social Media. Not good!,05-12-2019 17:12:48,23238,95151,false,1127622664477134848
Twitter for iPhone,https://t.co/NlL3YNhxly,05-12-2019 17:11:31,14196,78845,false,1127622343952609280
Twitter for iPhone,Think of it. I became President of the United States in one of the most hard fought and consequential elections in the history of our great nation. From long before I ever took office I was under a sick &amp; unlawful investigation concerning what has become known as the Russian....,05-12-2019 11:04:04,28918,130815,false,1127529870014201856
Twitter for iPhone,....Hoax. My campaign was being seriously spied upon by intel agencies and the Democrats. This never happened before in American history and it all turned out to be a total scam a Witch Hunt that yielded No Collusion No Obstruction. This must never be allowed to happen again!,05-12-2019 11:04:04,26386,118976,false,1127529871025090562
